Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	LOEUF	Synapse localization	Autism susceptibility
THUMPD1	ENSG00000066654	THUMP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23807]	1	PF02926	THUMP	THUMP domain	1.44449876696429	0.517324603148148	0	0	0	2.96930339668769	3.1484143479292	4.48421226242025	3.36588426797686	3.03503967589787	3.4417649795004	4.40115258344841	2.96064419801871	2.42543309234331	2.58633277620148	1.64984530627135	1.577	0	0
THUMPD2	ENSG00000138050	THUMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14890]	1	PF01170|PF02926	UPF0020|THUMP	Putative RNA methylase family UPF0020|THUMP domain	5.24553371964286	3.06802691666667	0.0926662633333333	0.15450178	0.19628948	2.41894820946135	2.6609240545472	4.88176493892711	2.81536023812807	2.54872020354126	2.85035538709886	3.88135138150966	1.53133696328037	1.08323817951171	1.07108109174522	0.789072807849902	1.187	0	0
THUMPD3	ENSG00000134077	THUMP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24493]	1	PF02926|PF01170	THUMP|UPF0020	THUMP domain|Putative RNA methylase family UPF0020	4.28683749464286	4.17247456481481	4.5832662	4.51873	4.43017215	3.01691701489132	3.14511412360412	3.89642202079744	3.36915934606453	2.86932264351805	3.32563969881664	3.95261313134312	2.45723344717864	2.08691624612489	2.2400855802321	1.51420494553223	1.249	0	0
TIA1	ENSG00000116001	TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	6.60882702857143	6.2428738537037	2.02010953333333	0.3000178	4.34722465	3.96571041678496	4.20992119086384	6.37098463238651	4.33997823674462	4.24111560402295	4.48112453645883	5.58305568144868	3.22306199851237	3.07504064572948	3.25017078902651	2.77292592639444	0.441	0	0
TIAL1	ENSG00000151923	TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	2.84131886785714	2.51090215185185	0.145284177333333	0.4528114	1.7966848	3.69730678040546	3.9009778731145	5.98965902881893	4.02249210140117	3.95260381338342	4.02351263659104	5.15246332991334	2.14318521745863	2.00145607403379	1.78446965830915	1.89224619146039	0.112	0	0
TLE3	ENSG00000140332	transducin like enhancer of split 3 [Source:HGNC Symbol;Acc:HGNC:11839]	1	PF00400|PF03920	WD40|TLE_N	WD domain, G-beta repeat|Groucho/TLE N-terminal Q-rich domain	0.0331269033035714	0.0195552760925926	0	0	0	2.55884312763572	2.51559387908511	3.47016589445457	3.10438698550816	2.50584012971443	3.06041925352545	4.55234632803289	1.53878840488518	1.08404599699893	1.11577149698288	0.796490842566451	0.073	0	1
TNRC6C	ENSG00000078687	trinucleotide repeat containing 6C [Source:HGNC Symbol;Acc:HGNC:29318]	1	PF12938|PF10427|PF00627|PF16608|PF00076	UBA|TNRC6-PABC_bdg|RRM_1	UBA/TS-N domain|TNRC6-PABC binding domain|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	6.56041567857143	6.29358976851852	3.91746533333333	0.5455872	5.138577	3.10317868407836	3.11511566603554	5.0788617037112	3.54835030702595	3.18931063076323	3.34724043793343	3.31682058030948	1.23898378673211	1.11226818849671	1.16492773887759	1.85137772480596	0.127	0	1
TOE1	ENSG00000132773	target of EGR1, member 1 (nuclear) [Source:HGNC Symbol;Acc:HGNC:15954]	1	PF04857|PF00642	CAF1|zf-CCCH	CAF1 family ribonuclease|Zinc finger C-x8-C-x5-C-x3-H type (and similar)	0	0	0	0	0	2.25263667286573	2.49854958937766	3.85959193398868	2.72100510277789	2.23437255750275	2.69819402555887	3.76105118880484	2.11103996691084	1.06171802455067	1.69293999571065	0.934075430214222	1.457	0	0
TRA2A	ENSG00000164548	transformer 2 alpha homolog [Source:HGNC Symbol;Acc:HGNC:16645]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	6.23645564464286	5.79944267777778	4.38306166666667	1.4609237	6.2762461	5.19014073136449	5.36914189310203	6.62264781499435	5.18214800647301	5.25963782307132	5.71074307768114	6.12264994360785	3.1591198253418	2.47505799924942	2.6740651782348	2.78843182131626	0.591	0	0
TRA2B	ENSG00000136527	transformer 2 beta homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:10781]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	4.09741797857143	2.34936770740741	0.399487373333333	0.2860854	0.182925675	4.7179505433486	4.7844725741325	6.07088194989545	4.89077255125	4.72450293907363	5.03396913993936	6.08431518343684	3.46630910260578	2.61223669955432	3.2403104273516	2.47144359117963	0.246	0	0
TRIT1	ENSG00000043514	tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286]	1	PF01715|PF12171|PF01745	IPPT|zf-C2H2_jaz|IPT	IPP transferase|Zinc-finger double-stranded RNA-binding|Isopentenyl transferase	2.03718347125	0.686463123518519	0.0743367803333333	0.017886324	0.071532595	3.04329550421346	3.26882884996494	4.93772808670301	3.49711413788401	3.33237568173769	3.6179801691595	4.52322947062932	2.65306304701807	2.70832193491093	2.66507606368128	1.94891368278073	1.144	0	0
TRMT1	ENSG00000104907	tRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25980]	1	PF02005|PF00642	TRM|zf-CCCH	N2,N2-dimethylguanosine tRNA methyltransferase|Zinc finger C-x8-C-x5-C-x3-H type (and similar)	0.690309478803571	0.185218495592593	0.00880459766666667	0.3941459	0	4.13824926988741	4.22323718106205	5.56648183469252	4.80256547730794	4.27852751497094	4.46153510763812	5.19795579279863	3.05809958197839	2.0514996479446	2.26841438604593	1.63447047640387	0.945	0	0
TRMT10A	ENSG00000145331	tRNA methyltransferase 10A [Source:HGNC Symbol;Acc:HGNC:28403]	1	PF01746	tRNA_m1G_MT	tRNA (Guanine-1)-methyltransferase	0.0334967174392857	0.00109788361111111	0	0	0	1.25915194351271	1.49721890774509	1.79565059671649	1.31728670033954	1.39126730829911	1.59077445711367	1.95805941789339	0.664002494366161	0.746784539296081	0.97052300848191	0.570482204441059	1.184	0	0
TRMT10B	ENSG00000165275	tRNA methyltransferase 10B [Source:HGNC Symbol;Acc:HGNC:26454]	1	PF01746	tRNA_m1G_MT	tRNA (Guanine-1)-methyltransferase	3.48734432321429	2.23824060518519	0.807967746666667	0	0.54430301	2.982190460045	3.17921244837851	4.37034216475474	3.11541617903085	3.03056385434294	3.21819374270877	3.90686174141916	0.689920824465959	0.661171427919234	0.695405116421857	0.535563137712259	1.025	0	0
TRMT10C	ENSG00000174173	tRNA methyltransferase 10C, mitochondrial RNase P subunit [Source:HGNC Symbol;Acc:HGNC:26022]	1	PF01746	tRNA_m1G_MT	tRNA (Guanine-1)-methyltransferase	0.947713750714286	0.268866746064815	0	0	0	3.05378212059749	3.11033066708562	4.08305164115628	3.9057071003756	3.08250674278736	3.48809077573846	4.12222543059444	3.53753980472561	2.6518785487728	2.81038253039417	2.08185933539814	1.139	0	0
TRMT13	ENSG00000122435	tRNA methyltransferase 13 homolog [Source:HGNC Symbol;Acc:HGNC:25502]	1	PF11722|PF05253|PF05206	zf-U11-48K	U11-48K-like CHHC zinc finger	2.38342917232143	2.50027526925926	0.107906473333333	0	0.97323359	2.2426695710176	2.29423254737755	3.76833785112589	2.07603226818888	2.40067180984318	2.41139641525745	3.46058531325367	1.43003679345993	0.954288986744767	0.990826907298949	0.742169837410142	0.928	0	0
TRMT1L	ENSG00000121486	tRNA methyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:16782]	1	PF02005	TRM	N2,N2-dimethylguanosine tRNA methyltransferase	0.895203861464286	0.21838287087037	0	0	0.014394737	2.46017638162706	2.77665779241644	3.83961700749316	2.71009117550212	2.63502763778738	2.96239354772933	3.44894058507985	2.12005786336416	1.80703104952731	1.78739201378825	1.18714580535058	0.365	0	0
TRMT2A	ENSG00000099899	tRNA methyltransferase 2 homolog A [Source:HGNC Symbol;Acc:HGNC:24974]	1	PF05958|PF13847	tRNA_U5-meth_tr|Methyltransf_31	tRNA (Uracil-5-)-methyltransferase|Methyltransferase domain	0.0826591462732143	0.0290380280740741	0	0	0	3.73853006971098	3.96503157860595	5.60626158382278	4.28591262065711	3.92742242873987	4.10724428118877	4.95090227723285	1.98887832051695	1.53005631903298	1.89077822977591	1.35238308095751	0.922	0	0
TRMT2B	ENSG00000188917	tRNA methyltransferase 2 homolog B [Source:HGNC Symbol;Acc:HGNC:25748]	1	PF05958	tRNA_U5-meth_tr	tRNA (Uracil-5-)-methyltransferase	0.533081215178571	0.214380368694444	0.301604026666667	0.11165187	0.107921705	1.87533578611329	2.06590313539914	1.93769843051765	2.19959696941216	1.79873488062237	2.15423645916259	3.37600415003444	1.46392367877907	0.825501940465212	1.02779761697878	0.361861720202153	1.018	0	0
TRNAU1AP	ENSG00000180098	tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	3.39277924285714	1.75061553037037	0.24848669	0.074644126	0.265546465	2.3518855264903	2.40597874928106	3.98130469036327	2.51800126822745	2.3220925527481	2.67575948660015	3.55232788188124	1.76327575765239	1.33110273524568	1.67759287528861	1.25085096637899	0.825	0	0
TROVE2	ENSG00000116747	TROVE domain family member 2 [Source:HGNC Symbol;Acc:HGNC:11313]	1	PF05731	TROVE	TROVE domain	4.86559450892857	3.18240028518519	0.474040136666667	0	0.9970341	2.35951554806652	2.38486213043817	3.13149153445482	2.35724513538018	2.2550323477386	2.36961444478524	3.39498188564458	2.83048210400846	2.96520936443682	3.19246773593305	2.33557387349743	0.429	0	0
TRUB1	ENSG00000165832	TruB pseudouridine synthase family member 1 [Source:HGNC Symbol;Acc:HGNC:16060]	1	PF01509	TruB_N	TruB family pseudouridylate synthase (N terminal domain)	1.16414937214286	0.346912535783333	0	0	0	3.01055249792605	2.80965110090111	3.41570932312902	3.46563496690493	2.89989099888924	3.33002338508378	3.20908679653889	2.45000185291069	2.36442970933444	2.25320883913172	2.70283061771594	1.125	0	0
TRUB2	ENSG00000167112	TruB pseudouridine synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170]	1	PF01509	TruB_N	TruB family pseudouridylate synthase (N terminal domain)	0.139789650342857	0.0184670350425926	0	0	0	3.43567526088182	3.55177438763274	4.03205234099033	3.96408436587319	3.54709194900659	3.8304480222497	3.4152475764483	2.14734521544923	1.37729592527875	1.71885770160413	1.2436364987802	1.246	0	0
TTF2	ENSG00000116830	transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:12398]	1	PF06839|PF00176|PF00271	SNF2_N|Helicase_C	SNF2 family N-terminal domain|Helicase conserved C-terminal domain	1.10220255160714	0.841502226851852	0.762864	0.14435942	0.218305615	0.957669486762665	1.1702263329351	0.603998237924141	1.09420904017727	1.0955936590116	1.18032611784688	2.39920938284835	2.3868389129452	1.12885903956315	1.3887504405574	0.12821137396465	0.884	0	0
TUFM	ENSG00000178952	Tu translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12420]	1	PF03144|PF03143|PF00009	GTP_EFTU_D2|GTP_EFTU_D3|GTP_EFTU	Elongation factor Tu domain 2|Elongation factor Tu C-terminal domain|Elongation factor Tu GTP binding domain	1.44127530494643	0.955605962722222	0	0	0	6.24924242412253	6.53442272914821	7.13283385637758	6.6959938131099	6.1679218720805	6.53038292603625	7.23988489190209	5.22550222254903	4.73423706544726	4.73375563620338	3.43127199042503	0.739	1	0
TUT1	ENSG00000149016	terminal uridylyl transferase 1, U6 snRNA-specific [Source:HGNC Symbol;Acc:HGNC:26184]	1	PF00076|PF12874|PF03828	RRM_1|zf-met|PAP_assoc	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Zinc-finger of C2H2 type|Cid1 family poly A polymerase	0.0292349976160714	0.0231948052351852	0.00136740333333333	0	0	2.92883645851779	3.14405779362723	4.42471722171611	3.47496811333693	2.97870634119987	3.27744028747772	4.31749220853694	0.960515009932344	0.844542834648805	0.80981326520632	0.479223141784501	0.829	0	0
U2AF1	ENSG00000160201	U2 small nuclear RNA auxiliary factor 1 [Source:HGNC Symbol;Acc:HGNC:12453]	1	PF00642|PF00076	zf-CCCH|RRM_1	Zinc finger C-x8-C-x5-C-x3-H type (and similar)|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.000767520214285714	0	0	0	0	0.132080878303808	0.200949359554534	0.652181288178758	0.225437825502151	0.181284506547651	0.189247681750903	0.744923154036083	0.0767121249596174	0.0331907290984045	0.052759791351139	0.0888389551432516	0.216	0	0
U2AF1L4	ENSG00000161265	U2 small nuclear RNA auxiliary factor 1 like 4 [Source:HGNC Symbol;Acc:HGNC:23020]	1	PF00076|PF00642	RRM_1|zf-CCCH	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Zinc finger C-x8-C-x5-C-x3-H type (and similar)	0.639919851273214	0.258803493722222	0	0	0	3.83465054610851	4.03228160964331	5.35093034418374	4.36180344398867	3.99750016966991	4.08646109345749	5.02376100548023	0.463891944833459	0.34054035537536	0.474885889178572	0.521951955603104	1.678	0	0
U2AF2	ENSG00000063244	U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.184566097667857	0.0942754555814815	0.0501986326666667	0	0	5.27177301062171	5.47474427849345	7.15507625243675	5.8407754063496	5.26206100978027	5.63043168300004	6.66685598674118	4.48276983999815	3.84056375220981	4.34809355273015	3.06341377312719	0.133	0	1
U2SURP	ENSG00000163714	U2 snRNP associated SURP domain containing [Source:HGNC Symbol;Acc:HGNC:30855]	1	PF00076|PF08312|PF01805	RRM_1|cwf21|Surp	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|cwf21 domain|Surp module	7.17818077678571	7.43202837037037	7.77897803333333	1.1689857	4.99860155	3.62004676504945	3.81745953814665	5.57840741375362	3.93824814768671	3.78500643070835	4.04144451083013	5.08187644738812	3.26347558367005	2.58963377385356	2.91313120735018	2.48020180101978	0.077	0	0
UBR5	ENSG00000104517	ubiquitin protein ligase E3 component n-recognin 5 [Source:HGNC Symbol;Acc:HGNC:16806]	1	PF00632|PF11547|PF00658	HECT|E3_UbLigase_EDD|PABP	HECT-domain (ubiquitin-transferase)|E3 ubiquitin ligase EDD|Poly-adenylate binding protein, unique domain	7.54132605178571	7.17573708518518	7.14268116666667	1.0527225	3.44280615	3.26344160914903	3.52129388843943	5.13349160290455	3.81191281392656	3.32453989272658	3.50609411190632	5.03792686396226	3.85117968628581	2.91473800148642	2.81320761219308	2.34849691185899	0.073	0	1
UHMK1	ENSG00000152332	U2AF homology motif kinase 1 [Source:HGNC Symbol;Acc:HGNC:19683]	1	PF00076|PF00069	RRM_1|Pkinase	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Protein kinase domain	2.58163360517857	0.537419042814815	0	0	0.0014736842	3.97834208874892	4.03128490776451	3.86734299535976	4.40440588419095	4.05882732355527	4.64061514428837	4.25934782162631	1.74425927125342	1.7831542912876	1.69262342920269	2.42984349931648	0.406	0	0
UNK	ENSG00000132478	unkempt family zinc finger [Source:HGNC Symbol;Acc:HGNC:29369]	1	PF00642	zf-CCCH	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	0.430020443857143	0.417354690185185	0.60799912	0.038650088	0.128230517	2.82747761412932	2.98316052989834	4.86178419519152	3.14817107981468	2.91434446701745	3.19886813720946	4.39467190237688	1.56996966831749	1.69228371055895	1.77567587618861	1.29433464374561	0.19	0	0
UNKL	ENSG00000059145	unkempt family like zinc finger [Source:HGNC Symbol;Acc:HGNC:14184]	1	PF13920|PF00642	zf-C3HC4_3|zf-CCCH	Zinc finger, C3HC4 type (RING finger)|Zinc finger C-x8-C-x5-C-x3-H type (and similar)	0.769315700803571	0.345990586407407	0.297835646666667	0.032611012	0.104615307	2.2387287838297	2.46315159483731	4.84399891390389	2.82735769484549	2.31129093883124	2.69999796387966	3.59201444323765	1.03313380143928	0.964380043479577	0.893421750773908	0.696373479852409	0.381	0	0
UPF1	ENSG00000005007	UPF1, RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]	1	PF13245|PF13087|PF13086|PF09416	AAA_19|AAA_12|AAA_11|UPF1_Zn_bind	Part of AAA domain|AAA domain|RNA helicase (UPF2 interacting domain)	0.202831672267857	0.0658821443925926	0	0	0	4.03526319087876	4.26021012239588	6.4156724834678	4.73356584806608	4.06627866631873	4.41571135097297	5.7001761247758	2.56093433580471	2.36815868609307	2.30144410661889	1.64031392433319	0.162	0	0
UPF2	ENSG00000151461	UPF2 regulator of nonsense transcripts homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:17854]	1	PF04050|PF02854	Upf2|MIF4G	Up-frameshift suppressor 2|MIF4G domain	5.15338382321429	4.38799775185185	3.64073063333333	1.7700534	1.47414845	3.33588194854628	3.48428381154914	4.7232636580093	3.60205298686309	3.30230442649518	3.54142810664675	4.52167267081007	2.53525905582104	1.8204450517452	2.07147231692183	1.72773666479157	0.099	0	1
UTP15	ENSG00000164338	UTP15, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:25758]	1	PF00400|PF09384	WD40	WD domain, G-beta repeat	0.0395758060028571	0	0	0	0	1.28562711379009	1.50037121936605	2.41594656153024	1.57633347476675	1.42031531091081	1.67894627396489	2.63338703368286	1.92872979079575	1.16596387135002	1.39416710249494	0.865146963745557	0.11	0	0
UTP18	ENSG00000011260	UTP18, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]	1	PF00400	WD40	WD domain, G-beta repeat	1.21859488392857	0.463548626	0.00416666666666667	0	0.024	3.802865283875	4.0169954359852	5.54116787691503	4.46014623143854	3.6887174918031	4.18192943769007	4.88325423134128	3.68709620059566	2.98085747837331	2.96808022610555	1.9139290412426	0.627	0	0
UTP4	ENSG00000141076|ENSG00000262788	UTP4, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:1983]	1	PF00400|PF12894	WD40|ANAPC4_WD40	WD domain, G-beta repeat|Anaphase-promoting complex subunit 4 WD40 domain	0.679732385535714	0.159142214148148	0.0153330553333333	0	0.01921466	2.72271519573216	3.05884290529433	3.69990693237488	3.55994449634594	2.81969066157269	3.09229878784591	3.98868468677217	2.05738393615476	1.22715037772598	1.39956119756203	0.893143782757664	0.656	0	0
WARS	ENSG00000140105	tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]	1	PF00579|PF00458	tRNA-synt_1b|WHEP-TRS	tRNA synthetases class I (W and Y)|WHEP-TRS domain	1.38282214875	0.467676256166667	0.0122619046666667	0	0	3.79840310741711	4.28136071640448	4.7833859322817	4.80293764164404	3.94439933343187	4.56860979697337	5.19070176693166	3.48677748323779	2.13060597916201	2.28616084445835	2.30591798572508	0.492	0	0
WARS2	ENSG00000116874	tryptophanyl tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12730]	1	PF00579	tRNA-synt_1b	tRNA synthetases class I (W and Y)	0.270925365116429	0.0559906530944444	0	0	0	1.69114105513216	1.81871151895909	2.12513694250225	1.93493160590225	1.65129743083692	1.89945408629514	3.20596328438064	1.35856497969034	1.30109557717491	1.37413920772963	0.801356274864006	0.666	0	0
WDHD1	ENSG00000198554	WD repeat and HMG-box DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23170]	1	PF12341|PF00400|PF12894	Mcl1_mid|WD40|ANAPC4_WD40	Minichromosome loss protein, Mcl1, middle region|WD domain, G-beta repeat|Anaphase-promoting complex subunit 4 WD40 domain	0.385171676678571	0.156044667296296	0.162285356666667	0.1289146	0.15145293	0.680307251465996	0.881033375568519	1.6953569275188	0.978952662839198	0.732128505449966	0.703984832597714	1.17606102103539	3.49955178573503	2.84662596148224	2.62870610171614	0.561481505275224	0.8	0	0
WDR1	ENSG00000071127	WD repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12754]	1	PF00400	WD40	WD domain, G-beta repeat	0.00786634757142857	0.0213716673518519	0	0	0	4.52130205560918	4.30314509186501	4.36118583089311	4.50158563655542	4.609601324933	4.94509263053996	6.67357055690526	4.34910975214804	3.2812697428101	3.5236036568559	3.12741295781736	0.22	1	0
WDR12	ENSG00000138442	WD repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:14098]	1	PF08154|PF00400	NLE|WD40	NLE (NUC135) domain|WD domain, G-beta repeat	2.56900316732143	1.26773509222222	0.00773809533333333	0	0.00284210525	1.83745082557189	2.20091233325219	2.76091816929286	2.32854065844982	1.90001856787377	2.36187782045443	2.59195222994969	2.22688428962181	1.29437230142813	1.30802633020069	1.18695765895722	0.637	0	0
