"Ensembl ID","HGNC ID","Gene name","Gene description","Gene ID","UniProt AC","UniProt ID","Domain","GeneTag","GeneDesc","Function","Modification","PMID Function","Complex name","Target","Specific target","Product","PMID target","Comment","Excitatory Expression","Inhibitory Expression","Astrocyte Expression","Microglia Expression","Oligodendrocyte Expression","Amygdala expression","Basal ganglia expression","Cerebellum expression","Cortex expression","Hippocampus expression","Hypothalamus expression","Non-brain expression","Accelerated dorsal expression (D2)","NPC expression (D15)","Neural rosette expression (D21)","Neuron expression (D77)","LOEUF","Synapse localization","Autism susceptibility","predictions"
"ENSG00000134574","HGNC:2718","DDB2","damage-specific DNA binding protein 2, 48kDa","1643","Q92466","DDB2_HUMAN","WD40 PF00400 112-140 232-271 284-316","WDR","WD repeat domain containing","Histone modification write cofactor","Histone ubiquitination","16678110","#","histone","#","#","16678110","DDB1-CUL4ADDB2 E3 in vivo targets histone H2A for ubiquitination at UV-damage DNA sites, where DDB2 serves as the substrate receptor.",0.219217932592857,0.00189131759259259,0,0.06467971,0,2.14981539190807,2.1628835235565,3.93641180091467,2.50301028552338,2.28484870967442,2.24334309741502,4.94488654998265,2.42795971583739,2.63599295807713,2.06189067282279,0.641228394423816,0.848,0,0,0.17542320146509
"ENSG00000008324","HGNC:15593","SS18L2","synovial sarcoma translocation gene on chromosome 18-like 2","51188","Q9UHA2","S18L2_HUMAN","SSXT PF05030 11-76","#","#","Chromatin remodeling","#","19163965, 8666667","#","chromatin","#","#","15986999","#",1.28582747321429,0.378179827425926,0,0,0,4.6119985644889,4.76437800511092,5.66387258101689,4.91100601904021,4.69647240568387,4.85543662463226,4.60097736651335,3.03189774448798,2.2013558325073,2.15448420818983,1.45809204259606,1.598,0,0,0.175214398038417
"ENSG00000099860","HGNC:4096","GADD45B","growth arrest and DNA-damage-inducible, beta","4616","O75293","GA45B_HUMAN","Ribosomal_L7Ae PF01248 21-121","#","#","Chromatin remodeling","#","21986581","#","histone","H2A, H2B, H3, H4","#","21986581","Active DNA demethylation is partially attributed to the ability of Gadd45(A, B, C) proteins to bind histones and modify accessibility of DNA on damaged chromatin.",0,0,0,0,0,4.59510975385065,5.11479801985343,5.21613082381838,5.12777770706854,4.82871281223002,5.72059586700896,7.16780950218298,0.758899811469886,1.52034461507725,1.36717067478379,0.49285347116501,0.904,0,0,0.171957567310955
"ENSG00000198890","HGNC:18241","PRMT6","protein arginine methyltransferase 6","55170","Q96LA8","ANM6_HUMAN","Methyltransf_18 PF12847 82-189","PRMT","Protein arginine methyltransferases","Histone modification write","Histone methylation","18079182","#","histone","H2AR3, H3R2, H4R4","H2AR3me, H4R3me, H3R2me2a","18079182","PRMT6 methylates histone H3 at R2 and histones H4/H2A at R3 in vitro. Overexpression and knockdown analysis identify PRMT6 as the major H3 R2 methyltransferase in vivo.",0,0,0,0,0,2.91465062341385,2.9275314682798,3.64454851724905,3.0937781864704,2.93336679404868,3.59207426117692,3.42785419847042,3.25656253060423,1.92164033480331,2.41206273283264,1.77254353542791,0.919,0,0,0.170245222321749
"ENSG00000008382","HGNC:25934","MPND","MPN domain-containing","84954","Q8N594","MPND_HUMAN","PF01398; PF18755","#","#","Histone modification erase","Histone ubiquitination","30982744","#","histone","H2A-Ub (K119)","H2A","30982744","Polycomb repressing deubiquitinase",0.0683625954160714,0.0293591897833333,0.00375,0,0.0102894735,3.80870424122709,3.40102694217495,4.12541553701009,4.59039842064494,3.62134860889407,3.58278479293334,3.96302089857997,2.11076591006451,2.06400296894406,2.52224666986407,1.8038618884726,0.875,0,0,0.170115812298887
"ENSG00000178966","HGNC:25764","RMI1","RecQ mediated genome instability 1","80010","Q9H9A7","RMI1_HUMAN","DUF1767 PF08585 12-104, Pfam-B_227 PB000227 590-623","#","#","DNA modification","#","16537486","#","DNA","#","#","16537486","#",0.0280764056607143,0.0091223745037037,0,0,0,1.70463739680795,1.80058104849249,3.37748680715196,1.80174637767306,1.67611392190574,2.39978359636717,2.27816321399783,2.61288771452311,2.30068035380515,2.37991820756437,1.22596660491716,0.92,0,0,0.169944558707864
"ENSG00000151332","HGNC:20427","MBIP","MAP3K12 binding inhibitory protein 1","51562","Q9NS73","MBIP1_HUMAN","Pfam-B_15854 PB015854 191-249, Pfam-B_276 PB000276 251-342","#","#","Histone modification write cofactor","Histone acetylation","19103755","ATAC","histone","#","#","19103755","Novel proteins identified as STAGA/ TFTC subunits, such as ATAC2, DR1, MBIP, WDR5, YEATS2, and ZZZ3/ATAC1.",0.323372837482143,0.201194551264815,0,0,0,2.90251162888689,3.06731689666549,4.05139820573771,3.03489886128031,2.8740395243022,3.36407650819093,3.79586043737535,1.62757111231059,1.71092014066537,1.7369124900455,1.20840480365619,0.899,0,0,0.167191281876279
"ENSG00000149929","HGNC:4917","HIRIP3","HIRA interacting protein 3","8479","Q9BW71","HIRP3_HUMAN","CHZ PF09649 484-520","#","#","Histone modification read","#","9710638","#","histone","H2A, H3","#","9710638","In vitro, HIRIP3 directly interacted with HIRA but also with core histones H2B and H3, suggesting that a HIRA-HIRIP3-containing complex could function in some aspects of chromatin and histone metabolism.",0,0,0,0,0,4.01674589952503,4.04059877813951,5.36433079565868,4.24531310866726,3.94858215961272,4.20875914533749,4.33875242480796,1.16394841917047,1.1071655665083,1.58687388570564,0.988222515432585,0.867,0,0,0.166303990181733
"ENSG00000123427","HGNC:24936","EEF1AKMT3","EEF1A lysine methyltransferase 3","25895","Q96AZ1","EFMT3_HUMAN","PF10294","METTL","Methyltransferase like","Protein modification","Protein methylation","28108655","#","protein","Lys165 of eEF1A","K165m","28108655","Modulates mRNA translation",0.00182191125,0,0,0,0,1.34431721525446,1.45732899857978,2.85172605803926,1.41017826302682,1.40338226068797,1.47950479208969,3.51414751500508,0.376362734406679,0.51974345221084,0.575753983459143,0.148060584007343,1.497,0,0,0.161542612456264
"ENSG00000010165","HGNC:24248","EEF1AKNMT","eEF1A lysine and N-terminal methyltransferase","51603","Q8N6R0","EFNMT_HUMAN","PF08241","METTL","Methyltransferase like","Protein modification","Protein methylation","30143613","#","protein","Lys55 of eEF1A","K55m","30143613","Modulates mRNA translation",0,0,0,0,0,2.78389034061904,3.05468180223693,4.41752175389896,3.61985901497472,2.71189792392966,3.05742601044167,4.11329210000082,2.70843203628572,1.64072594115241,1.8794633590354,1.06874934069746,0.889,0,0,0.160919965336761
"ENSG00000129071","HGNC:6919","MBD4","methyl-CpG binding domain protein 4","8930","O95243","MBD4_HUMAN","HhH-GPD PF00730 461-575, MBD PF01429 76-151, Pfam-B_47325 PB047325 409-460","#","#","DNA modification","#","10930409","#","DNA","G:T, G:U","#","10930409","MED1 functions as a mismatch-specific DNA repair enzyme. MED1 lacks uracil glycosylase activity on single-strand DNA and abasic site lyase activity. The glycosylase activity of MED1 prefers substrates containing a G:T mismatch within methylated or unmethylated CpG sites; since G:T mismatches can originate via deamination of 5-methylcytosine to thymine, MED1 may act as a caretaker of genomic fidelity at CpG sites.",1.359524878,0.115220218540741,0,0,0,3.80196567720059,3.92495973410532,5.29104726474519,4.07045802601959,3.91889185242964,3.99297684527415,5.04750785244211,2.48809302542293,2.32078557498989,2.26515177900687,1.45205120864213,1.242,0,1,0.157630828474078
"ENSG00000177602","HGNC:19682","GSG2","germ cell associated 2 (haspin)","83903","Q8TF76","HASP_HUMAN","DUF3635 PF12330 708-797, Pfam-B_41097 PB041097 111-310, Pfam-B_49843 PB049843 1-109, Pkinase PF00069 484-699","#","#","Histone modification write","Histone phosphorylation","20705812","#","histone","H3T3","H3T3ph","20705812","Phosphorylation of histone H3 threonine 3 (H3T3ph) by Haspin=GSG2 is necessary for CPC accumulation at centromeres and that CPC subunit Survivin binds directly to H3T3ph.",0,0,0,0,0,0.0367686034726064,0.0910782837041205,0.0934251622537087,0.0492772292773778,0.0585867894070429,0.0705625782927664,0.370163164334718,2.40969699634789,1.90237515622103,1.90930314851698,0.0334680284651977,1.009,0,0,0.147780704368884
"ENSG00000186280","HGNC:25498","KDM4D","lysine (K)-specific demethylase 4D","55693","Q6B0I6","KDM4D_HUMAN","JmjC PF02373 179-295, JmjN PF02375 19-53, Pfam-B_45485 PB045485 324-356, Pfam-B_84013 PB084013 451-521","KDM","Chromatin-modifying enzymes / K-demethylases","Histone modification erase","Histone methylation","16603238","#","histone","H3K9me3","H3K9me1, H3K9me2","16603238","Human JMJD2(B, C, D) =KDM4(B, C, D) subfamily members function as trimethylation-specific demethylases, converting H3-K9Me3 to H3-K9Me2 and H3-K9Me1, respectively.",0,0,0,0,0,0.605504764077999,0.717363423669685,1.44121255043686,0.881211185559355,0.613340223817415,0.719249165410203,0.714629745495648,0.486689995224416,0.655428603169648,0.674412880751207,0.325689367789956,1.614,0,0,0.145357738805053
"ENSG00000142619","HGNC:18337","PADI3","peptidyl arginine deiminase, type III","51702","Q9ULW8","PADI3_HUMAN","PAD PF03068 278-664, PAD_M PF08527 115-273, PAD_N PF08526 1-113","PADI","Peptidyl arginine deiminases","Histone modification","Histone citrullination","15087120","#","histone","H2AR, H3R, H4R","H2ARci, H3Rci, H4Rci","15087120","Peptidylarginine deiminases (PADs) convert arginine residues in proteins into citrullines. They are suspected to be involved in multiple sclerosis and rheumatoid arthritis pathophysiology, and they play a role in epidermis homeostasis and possibly in regulation of gene expression through histone modification",0,0,0,0,0,0,0,0,0,0,0,0,0.343143579556225,0.0932168467196003,0.0160570927259799,0,0.943,0,0,0.142535688866243
"ENSG00000182952","HGNC:4989","HMGN4","high mobility group nucleosomal binding domain 4","10473","O00479","HMGN4_HUMAN","HMG14_17 PF01101 2-90","HMG","High-mobility group / Canonical","Chromatin remodeling","#","22395460, 20123071","#","histone","H1","#","#","HMGB1-4 proteins are believed to dock to the H1 linker.",1.38789078919643,0.413049766412963,0,0,0,4.09334889443138,4.38598660939661,5.55965240963012,4.49729939649475,4.05785746196415,4.66312256160432,6.1534324565932,3.59785692286054,3.8114883597569,3.86102784709774,3.03775546315351,1.857,0,0,0.140856750478647
"ENSG00000085999","HGNC:9826","RAD54L","RAD54-like (S. cerevisiae)","8438","Q92698","RAD54_HUMAN","Helicase_C PF00271 531-611, Pfam-B_14570 PB014570 674-743, Rad54_N PF08658 33-138, SNF2_N PF00176 156-463","#","#","Chromatin remodeling","#","8805304","#","chromatin","#","#","8805304","V(D)J recombination does not involve homologous recombination, but mHR54 =RAD54L could mediate a substrate preparation step that V(D)J and meiotic recombination have in common, such as changing the chromatin structure of the loci that will be rearranged.",0.125267888267857,0.00769658135740741,0,0,0,0.518811062640726,1.41823583274591,1.95790717161237,1.05470263763486,0.708012380057932,0.86673235221091,0.606473498030063,2.32235994346015,1.97037367240887,1.79724425575119,0.0806622898141053,0.97,0,0,0.139414521986568
"ENSG00000101442","HGNC:14671","ACTR5","ARP5 actin-related protein 5 homolog (yeast)","79913","Q9H9F9","ARP5_HUMAN","Actin PF00022 30-570","INO80","INO80 complex subunits","Chromatin remodeling","#","19014934","Ino80","chromatin","#","#","19014934","hArp5 binds to chromatin as a component of the hINO80 complex in a DSB-independent manner.",0.0304814240714286,0.000772357777777778,0,0,0,2.33935690876681,2.77310385613611,3.94600558794627,2.91483619910063,2.40669176110921,2.69467519299382,3.7938646775602,1.89600214979705,1.18257206724553,1.48280007479456,0.915060507782516,1.006,0,0,0.13280972525258
"ENSG00000159339","HGNC:18368","PADI4","peptidyl arginine deiminase, type IV","23569","Q9UM07","PADI4_HUMAN","PAD PF03068 278-663, PAD_M PF08527 113-273, PAD_N PF08526 1-111","PADI","Peptidyl arginine deiminases","Histone modification","Histone citrullination","15339660","#","histone","H2AR, H3R2, H3R8, H3R17, H3R26, H4R","H2ARci, H3R2ci, H3R8ci, H3R17ci, H3R26ci, H4Rci","15339660","Deimination converts histone arginine to citrulline and antagonizes arginine methylation. Peptidyl arginine deiminase 4 (PADI4) specifically deiminates, arginine residues R2, R8, R17, and R26 in the H3 tail. Deimination by PADI4 prevents arginine methylation by CARM1.",0.0117365951196429,0.00987542661666667,0.005959596,0,0.0304166675,0.302501551661757,0.141130617351134,0.113465075327322,0.767926787344686,0.182670688706172,0.158388735740102,0.326918104954986,0.0524184886706185,0.00815532755983436,0,0,1.136,0,0,0.123186460475614
"ENSG00000142623","HGNC:18367","PADI1","peptidyl arginine deiminase, type I","29943","Q9ULC6","PADI1_HUMAN","PAD PF03068 276-663, PAD_M PF08527 115-273, PAD_N PF08526 1-113","PADI","Peptidyl arginine deiminases","Histone modification","Histone citrullination","15087120","#","histone","H2AR, H3R, H4R","H2ARci, H3Rci, H4Rci","15087120","Peptidylarginine deiminases (PADs) convert arginine residues in proteins into citrullines. They are suspected to be involved in multiple sclerosis and rheumatoid arthritis pathophysiology, and they play a role in epidermis homeostasis and possibly in regulation of gene expression through histone modification",0,0,0,0,0,0.0417082429492819,0.2039791559459,0.0911592087534366,0.0266917203845544,0.0670635891635478,0.342562709860136,0.0684136819570807,0.0311332025125354,0.0108536505135905,0.0125699202905442,0.0585755574502438,1.136,0,0,0.123004366413856
"ENSG00000111732","HGNC:13203","AICDA","activation-induced cytidine deaminase","57379","Q9GZX7","AICDA_HUMAN","APOBEC_N PF08210 11-181","APOBEC","Apolipoprotein B mRNA editing enzymes","DNA modification","DNA demethylation","21496894","APOB_mRNA_editosome","DNA","ssDNA, hmC","hmU","21496894","AICDA or AID is required for OCT4 and NANOG promoter demethylation, 5mCs are first oxidized to 5hmCs by TET proteins. 5hmCs are then deaminated by AID/APOBEC deaminases into 5hmU. Finally, 5hmU can be excised by 5hmU glycosylases and repaired by the BER pathway with unmethylated cytosines",0,0,0,0,0,0,0,0,0,0,0,0.0639910290789646,0.00395845375142871,0.00264393695005534,0,0,1.329,0,0,0.118969973122434
"ENSG00000136014","HGNC:20064","USP44","ubiquitin specific peptidase 44","84101","Q9H0E7","UBP44_HUMAN","UCH PF00443 272-675, zf-UBP PF02148 29-91","USP","Ubiquitin-specific peptidases","Histone modification erase","Histone ubiquitination","22681888","#","histone","H2Bub1","H2B","22681888","USP44 is most likely an H2Bub1-specific DUB, whose downregulation during ESC differentiation contributes to increased H2Bub1 levels.",0.0743434715392857,0.215405028814815,0.00199355433333333,0,0,0.371572244069124,0.343086555909942,2.68134805946305,0.499375986165184,0.335406648569433,0.399456596112791,1.02596429330798,4.47995921415397,2.30361045080842,1.90465501453843,0.302540556324632,1.071,0,0,0.117570300151022
"ENSG00000198157","HGNC:8013","HMGN5","high mobility group nucleosome binding domain 5","79366","P82970","HMGN5_HUMAN","HMG14_17 PF01101 2-102","HMG","High-mobility group / Canonical","Chromatin remodeling","#","22395460, 20123071","#","histone","H1","#","#","HMGB1-4 proteins are believed to dock to the H1 linker.",0.400585151660714,0.313708268740741,0.184010143333333,0,0.008526316,3.59384374987572,3.33211498227955,1.95126512915589,3.39954573563735,3.45238325806584,3.96771274408246,3.24745818156638,1.16872799481719,0.504949294344773,0.834508078117019,0.275688532925628,1.147,0,0,0.108873052734361
"ENSG00000120837","HGNC:7805","NFYB","nuclear transcription factor Y, beta","4801","P25208","NFYB_HUMAN","CBFD_NFYB_HMF PF00808 57-122, Pfam-B_17851 PB017851 1-39","#","#","Chromatin remodeling, TF","TF activator","15243141, 23332751","#","DNA","DNA motif","#","23332751","NF-Y is a sequence-specific transcription factor with nucleosome-like properties of nonspecific DNA binding and helps establish permissive chromatin modifications at CCAAT promoters.",0.688979352375,0.207244348203704,0,0,0,4.42725752404882,4.19473715879237,4.66639871369108,4.35001626856963,4.47666034837471,4.45036668205399,4.70806029093337,2.78769248556819,2.38552781006336,2.56576628883559,1.71744412799042,1.206,0,0,0.108166380193448
"ENSG00000148229","HGNC:13546","POLE3","polymerase (DNA directed), epsilon 3, accessory subunit","54107","Q9NRF9","DPOE3_HUMAN","CBFD_NFYB_HMF PF00808 8-73, Pfam-B_35841 PB035841 74-135","POL","DNA polymerases","Histone chaperone","#","10880450","CHRAC","histone","#","#","10880450","The human homologues of two novel putative histone-fold proteins in Drosophila CHRAC are present in HuCHRAC. The two human histone-fold proteins form a stable complex that binds naked DNA but not nucleosomes.",0.139631059517857,0.0130013359259259,0,0,0,4.29545855518118,4.31139049134467,6.18155282561017,4.62006436536632,4.18055368143178,4.37652655252341,5.40775722014354,3.16805924952147,3.16088925394848,3.38606854267024,1.79976520677253,1.284,0,0,0.102592279187759
"ENSG00000119772","HGNC:2978","DNMT3A","DNA (cytosine-5-)-methyltransferase 3 alpha","1788","Q9Y6K1","DNM3A_HUMAN","DNA_methylase PF00145 634-776, PWWP PF00855 290-375","#","#","DNA modification","DNA methylation","12138111","#","DNA","dhC","dhU","12138111","One form of Dnmt3a has been identified and shown to be capable of methylating DNA bothin vitro and in vivo.",3.94251744892857,2.00233399240741,1.1623763,1.0350356,1.49242665,2.24960006979577,2.89719007560753,4.38393579621674,2.74876176316675,2.42780995917485,2.67148360543892,3.1987848635441,3.03120126100313,2.22093489692907,2.68820445666134,1.88581926324145,1.581,0,1,0.0988625561618188
