"Gene name","Ensembl ID","Gene description","Contains canonical RBD","Pfam ID","Protein domains","Pfam Description"
"VPS4A","ENSG00000132612","vacuolar protein sorting 4 homolog A [Source:HGNC Symbol;Acc:HGNC:13488]",0,"PF00004|PF04212|PF09336","AAA|MIT|Vps4_C","ATPase family associated with various cellular activities (AAA)|MIT (microtubule interacting and transport) domain|Vps4 C terminal oligomerisation domain"
"VTA1","ENSG00000009844","vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954]",0,"PF04652","Vta1","Vta1 like"
"WAPL","ENSG00000062650","WAPL cohesin release factor [Source:HGNC Symbol;Acc:HGNC:23293]",0,"PF07814","WAPL","Wings apart-like protein regulation of heterochromatin"
"WARS","ENSG00000140105","tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]",1,"PF00579|PF00458","tRNA-synt_1b|WHEP-TRS","tRNA synthetases class I (W and Y)|WHEP-TRS domain"
"WARS2","ENSG00000116874","tryptophanyl tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12730]",1,"PF00579","tRNA-synt_1b","tRNA synthetases class I (W and Y)"
"WASF2","ENSG00000158195","WAS protein family member 2 [Source:HGNC Symbol;Acc:HGNC:12733]",0,"PF02205","WH2","WH2 motif"
"WBP11","ENSG00000084463","WW domain binding protein 11 [Source:HGNC Symbol;Acc:HGNC:16461]",0,"PF09429",NA,NA
"WBP4","ENSG00000120688","WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]",0,"PF06220|PF00397","zf-U1|WW","U1 zinc finger|WW domain"
"WBSCR22","ENSG00000071462","Williams-Beuren syndrome chromosome region 22 [Source:HGNC Symbol;Acc:HGNC:16405]",0,"PF08241|PF12589|PF13649","Methyltransf_11|Methyltransf_25","Methyltransferase domain"
"WDFY3","ENSG00000163625","WD repeat and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20751]",0,"PF01363|PF14844|PF15787|PF02138","FYVE|PH_BEACH|Beach","FYVE zinc finger|PH domain associated with Beige/BEACH|Beige/BEACH domain"
"WDHD1","ENSG00000198554","WD repeat and HMG-box DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23170]",1,"PF12341|PF00400|PF12894","Mcl1_mid|WD40|ANAPC4_WD40","Minichromosome loss protein, Mcl1, middle region|WD domain, G-beta repeat|Anaphase-promoting complex subunit 4 WD40 domain"
"WDR1","ENSG00000071127","WD repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12754]",1,"PF00400","WD40","WD domain, G-beta repeat"
"WDR11","ENSG00000120008","WD repeat domain 11 [Source:HGNC Symbol;Acc:HGNC:13831]",0,NA,NA,NA
"WDR12","ENSG00000138442","WD repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:14098]",1,"PF08154|PF00400","NLE|WD40","NLE (NUC135) domain|WD domain, G-beta repeat"
"WDR18","ENSG00000065268","WD repeat domain 18 [Source:HGNC Symbol;Acc:HGNC:17956]",1,"PF14077|PF00400","WD40","WD domain, G-beta repeat"
"WDR3","ENSG00000065183","WD repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12755]",1,"PF12894|PF04003|PF00400","ANAPC4_WD40|WD40","Anaphase-promoting complex subunit 4 WD40 domain|WD domain, G-beta repeat"
"WDR33","ENSG00000136709","WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]",1,"PF00400","WD40","WD domain, G-beta repeat"
"WDR36","ENSG00000134987","WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]",1,"PF12894|PF00400|PF04192","ANAPC4_WD40|WD40","Anaphase-promoting complex subunit 4 WD40 domain|WD domain, G-beta repeat"
"WDR4","ENSG00000160193","WD repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12756]",1,"PF00400","WD40","WD domain, G-beta repeat"
"WDR43","ENSG00000163811","WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]",1,"PF04003|PF00400","WD40","WD domain, G-beta repeat"
"WDR44","ENSG00000131725","WD repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:30512]",1,"PF00400","WD40","WD domain, G-beta repeat"
"WDR46","ENSG00000204221|ENSG00000206284|ENSG00000226916|ENSG00000227057|ENSG00000236222","WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]",0,"PF08149",NA,NA
"WDR5","ENSG00000196363","WD repeat domain 5 [Source:HGNC Symbol;Acc:HGNC:12757]",1,"PF00400","WD40","WD domain, G-beta repeat"
"WDR6","ENSG00000178252","WD repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:12758]",1,"PF00400","WD40","WD domain, G-beta repeat"
"WDR61","ENSG00000140395","WD repeat domain 61 [Source:HGNC Symbol;Acc:HGNC:30300]",1,"PF00400|PF12894","WD40|ANAPC4_WD40","WD domain, G-beta repeat|Anaphase-promoting complex subunit 4 WD40 domain"
"WDR62","ENSG00000075702","WD repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:24502]",1,"PF12894|PF00400","ANAPC4_WD40|WD40","Anaphase-promoting complex subunit 4 WD40 domain|WD domain, G-beta repeat"
"WDR70","ENSG00000082068","WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]",1,"PF00400","WD40","WD domain, G-beta repeat"
"WDR75","ENSG00000115368","WD repeat domain 75 [Source:HGNC Symbol;Acc:HGNC:25725]",1,"PF00400","WD40","WD domain, G-beta repeat"
"WDR77","ENSG00000116455","WD repeat domain 77 [Source:HGNC Symbol;Acc:HGNC:29652]",1,"PF00400","WD40","WD domain, G-beta repeat"
"WDR81","ENSG00000167716|ENSG00000276021","WD repeat domain 81 [Source:HGNC Symbol;Acc:HGNC:26600]",1,"PF00400|PF02138","WD40|Beach","WD domain, G-beta repeat|Beige/BEACH domain"
"WDR83","ENSG00000123154","WD repeat domain 83 [Source:HGNC Symbol;Acc:HGNC:32672]",1,"PF00400","WD40","WD domain, G-beta repeat"
"WNK1","ENSG00000060237","WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]",0,"PF00069|PF12202","Pkinase|OSR1_C","Protein kinase domain|Oxidative-stress-responsive kinase 1 C terminal"
"WRAP53","ENSG00000141499","WD repeat containing antisense to TP53 [Source:HGNC Symbol;Acc:HGNC:25522]",1,"PF00400","WD40","WD domain, G-beta repeat"
"XAB2","ENSG00000076924","XPA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14089]",0,"PF13181","TPR_8","Tetratricopeptide repeat"
"XPNPEP1","ENSG00000108039","X-prolyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:12822]",0,"PF16188|PF00557|PF16189|PF01321","Peptidase_M24_C|Peptidase_M24|Creatinase_N_2|Creatinase_N","C-terminal region of peptidase_M24|Metallopeptidase family M24|Creatinase/Prolidase N-terminal domain"
"XPO1","ENSG00000082898","exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]",0,"PF08389|PF08767|PF03810","Xpo1|CRM1_C|IBN_N","Exportin 1-like protein|CRM1 C terminal|Importin-beta N-terminal domain"
"XPO4","ENSG00000132953","exportin 4 [Source:HGNC Symbol;Acc:HGNC:17796]",0,"PF08767","CRM1_C","CRM1 C terminal"
"XPO5","ENSG00000124571","exportin 5 [Source:HGNC Symbol;Acc:HGNC:17675]",0,"PF08389","Xpo1","Exportin 1-like protein"
"XPO6","ENSG00000169180","exportin 6 [Source:HGNC Symbol;Acc:HGNC:19733]",0,"PF08389|PF03810","Xpo1|IBN_N","Exportin 1-like protein|Importin-beta N-terminal domain"
"XPO7","ENSG00000130227","exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]",0,"PF03810","IBN_N","Importin-beta N-terminal domain"
"XPOT","ENSG00000184575","exportin for tRNA [Source:HGNC Symbol;Acc:HGNC:12826]",0,"PF08389|PF03810","Xpo1|IBN_N","Exportin 1-like protein|Importin-beta N-terminal domain"
"XRCC5","ENSG00000079246","X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]",0,"PF03731|PF02735|PF08785|PF03730","Ku_N|Ku|Ku_PK_bind|Ku_C","Ku70/Ku80 N-terminal alpha/beta domain|Ku70/Ku80 beta-barrel domain|Ku C terminal domain like|Ku70/Ku80 C-terminal arm"
"XRCC6","ENSG00000196419","X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055]",1,"PF02735|PF03730|PF02037|PF03731","Ku|Ku_C|SAP|Ku_N","Ku70/Ku80 beta-barrel domain|Ku70/Ku80 C-terminal arm|SAP domain|Ku70/Ku80 N-terminal alpha/beta domain"
"XRN1","ENSG00000114127","5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]",1,"PF03159","XRN_N","XRN 5'-3' exonuclease N-terminus"
"XRN2","ENSG00000088930","5'-3' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:12836]",1,"PF03159","XRN_N","XRN 5'-3' exonuclease N-terminus"
"YAP1","ENSG00000137693","Yes associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16262]",0,"PF00397","WW","WW domain"
"YARS","ENSG00000134684","tyrosyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12840]",1,"PF00579|PF01588","tRNA-synt_1b|tRNA_bind","tRNA synthetases class I (W and Y)|Putative tRNA binding domain"
"YARS2","ENSG00000139131","tyrosyl-tRNA synthetase 2 [Source:HGNC Symbol;Acc:HGNC:24249]",1,"PF00579","tRNA-synt_1b","tRNA synthetases class I (W and Y)"
"YBX1","ENSG00000065978","Y-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8014]",1,"PF00313","CSD","'Cold-shock' DNA-binding domain"
"YBX2","ENSG00000006047","Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]",1,"PF00313","CSD","'Cold-shock' DNA-binding domain"
"YBX3","ENSG00000060138","Y-box binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2428]",1,"PF00313","CSD","'Cold-shock' DNA-binding domain"
"YKT6","ENSG00000106636","YKT6 v-SNARE homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:16959]",0,"PF13774|PF00957","Longin|Synaptobrevin","Regulated-SNARE-like domain|Synaptobrevin"
"YLPM1","ENSG00000119596","YLP motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17798]",0,"PF13671","AAA_33","AAA domain"
"YRDC","ENSG00000196449","yrdC N6-threonylcarbamoyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:28905]",0,"PF01300","Sua5_yciO_yrdC","Telomere recombination"
"YTHDC1","ENSG00000083896|ENSG00000275272","YTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30626]",1,"PF04146","YTH","YT521-B-like domain"
"YTHDC2","ENSG00000047188","YTH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24721]",1,"PF00270|PF04146|PF00271|PF04408|PF01424|PF07717","DEAD|YTH|Helicase_C|HA2|R3H|OB_NTP_bind","DEAD/DEAH box helicase|YT521-B-like domain|Helicase conserved C-terminal domain|Helicase associated domain (HA2)|R3H domain|Oligonucleotide/oligosaccharide-binding (OB)-fold"
"YTHDF1","ENSG00000149658","YTH N6-methyladenosine RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15867]",1,"PF04146","YTH","YT521-B-like domain"
"YTHDF2","ENSG00000198492","YTH N6-methyladenosine RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:31675]",1,"PF04146","YTH","YT521-B-like domain"
"YTHDF3","ENSG00000185728","YTH N6-methyladenosine RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:26465]",1,"PF04146","YTH","YT521-B-like domain"
"YWHAB","ENSG00000166913","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta [Source:HGNC Symbol;Acc:HGNC:12849]",0,"PF00244","14-3-3","14-3-3 protein"
"YWHAE","ENSG00000108953|ENSG00000274474","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:HGNC Symbol;Acc:HGNC:12851]",0,"PF00244","14-3-3","14-3-3 protein"
"YWHAG","ENSG00000170027","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma [Source:HGNC Symbol;Acc:HGNC:12852]",0,"PF00244","14-3-3","14-3-3 protein"
"YWHAH","ENSG00000128245","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]",0,"PF00244","14-3-3","14-3-3 protein"
"YWHAQ","ENSG00000134308","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:HGNC Symbol;Acc:HGNC:12854]",0,"PF00244","14-3-3","14-3-3 protein"
"YWHAZ","ENSG00000164924","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta [Source:HGNC Symbol;Acc:HGNC:12855]",0,"PF00244","14-3-3","14-3-3 protein"
"ZC3H10","ENSG00000135482","zinc finger CCCH-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25893]",1,"PF00642|PF14608","zf-CCCH|zf-CCCH_2","Zinc finger C-x8-C-x5-C-x3-H type (and similar)|RNA-binding, Nab2-type zinc finger"
"ZC3H11A","ENSG00000058673","zinc finger CCCH-type containing 11A [Source:HGNC Symbol;Acc:HGNC:29093]",0,"PF15663",NA,NA
"ZC3H12A","ENSG00000163874","zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]",0,"PF11977","RNase_Zc3h12a","Zc3h12a-like Ribonuclease NYN domain"
"ZC3H12B","ENSG00000102053","zinc finger CCCH-type containing 12B [Source:HGNC Symbol;Acc:HGNC:17407]",0,"PF11977","RNase_Zc3h12a","Zc3h12a-like Ribonuclease NYN domain"
"ZC3H12C","ENSG00000149289","zinc finger CCCH-type containing 12C [Source:HGNC Symbol;Acc:HGNC:29362]",0,"PF11977","RNase_Zc3h12a","Zc3h12a-like Ribonuclease NYN domain"
"ZC3H12D","ENSG00000178199","zinc finger CCCH-type containing 12D [Source:HGNC Symbol;Acc:HGNC:21175]",0,"PF11977","RNase_Zc3h12a","Zc3h12a-like Ribonuclease NYN domain"
"ZC3H13","ENSG00000123200","zinc finger CCCH-type containing 13 [Source:HGNC Symbol;Acc:HGNC:20368]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H14","ENSG00000100722","zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509]",0,"PF14608","zf-CCCH_2","RNA-binding, Nab2-type zinc finger"
"ZC3H15","ENSG00000065548","zinc finger CCCH-type containing 15 [Source:HGNC Symbol;Acc:HGNC:29528]",1,"PF16543|PF00642","DFRP_C|zf-CCCH","DRG Family Regulatory Proteins, Tma46|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H18","ENSG00000158545","zinc finger CCCH-type containing 18 [Source:HGNC Symbol;Acc:HGNC:25091]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H3","ENSG00000014164|ENSG00000282684","zinc finger CCCH-type containing 3 [Source:HGNC Symbol;Acc:HGNC:28972]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H4","ENSG00000130749","zinc finger CCCH-type containing 4 [Source:HGNC Symbol;Acc:HGNC:17808]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H6","ENSG00000188177","zinc finger CCCH-type containing 6 [Source:HGNC Symbol;Acc:HGNC:24762]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H7A","ENSG00000122299","zinc finger CCCH-type containing 7A [Source:HGNC Symbol;Acc:HGNC:30959]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H7B","ENSG00000100403","zinc finger CCCH-type containing 7B [Source:HGNC Symbol;Acc:HGNC:30869]",1,"PF13181|PF00642","TPR_8|zf-CCCH","Tetratricopeptide repeat|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H8","ENSG00000144161","zinc finger CCCH-type containing 8 [Source:HGNC Symbol;Acc:HGNC:30941]",1,"PF00642|PF14608","zf-CCCH|zf-CCCH_2","Zinc finger C-x8-C-x5-C-x3-H type (and similar)|RNA-binding, Nab2-type zinc finger"
"ZC3HAV1","ENSG00000105939","zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]",0,"PF00644|PF02825","PARP|WWE","Poly(ADP-ribose) polymerase catalytic domain|WWE domain"
"ZC3HAV1L","ENSG00000146858","zinc finger CCCH-type containing, antiviral 1 like [Source:HGNC Symbol;Acc:HGNC:22423]",0,NA,NA,NA
"ZC3HC1","ENSG00000091732","zinc finger C3HC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29913]",0,"PF08600|PF07967",NA,NA
"ZCCHC11","ENSG00000134744","zinc finger CCHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:28981]",1,"PF01909|PF00098|PF03828","NTP_transf_2|zf-CCHC|PAP_assoc","Nucleotidyltransferase domain|Zinc knuckle|Cid1 family poly A polymerase"
"ZCCHC13","ENSG00000187969","zinc finger CCHC-type containing 13 [Source:HGNC Symbol;Acc:HGNC:31749]",1,"PF00098","zf-CCHC","Zinc knuckle"
"ZCCHC14","ENSG00000140948","zinc finger CCHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:24134]",1,"PF00098","zf-CCHC","Zinc knuckle"
"ZCCHC17","ENSG00000121766","zinc finger CCHC-type containing 17 [Source:HGNC Symbol;Acc:HGNC:30246]",1,"PF00575","S1","S1 RNA binding domain"
"ZCCHC2","ENSG00000141664","zinc finger CCHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22916]",1,"PF00098","zf-CCHC","Zinc knuckle"
"ZCCHC24","ENSG00000165424","zinc finger CCHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]",0,"PF17180|PF13696","zf-CCHC_2","Zinc knuckle"
"ZCCHC3","ENSG00000247315","zinc finger CCHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16230]",1,"PF00098","zf-CCHC","Zinc knuckle"
"ZCCHC5","ENSG00000179300","zinc finger CCHC-type containing 5 [Source:HGNC Symbol;Acc:HGNC:22997]",1,"PF16297|PF00098","zf-CCHC","Zinc knuckle"
"ZCCHC6","ENSG00000083223","zinc finger CCHC-type containing 6 [Source:HGNC Symbol;Acc:HGNC:25817]",1,"PF00098|PF16631|PF01909|PF03828","zf-CCHC|NTP_transf_2|PAP_assoc","Zinc knuckle|Nucleotidyltransferase domain|Cid1 family poly A polymerase"
"ZCCHC7","ENSG00000147905","zinc finger CCHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26209]",1,"PF00098","zf-CCHC","Zinc knuckle"
"ZCCHC8","ENSG00000033030","zinc finger CCHC-type containing 8 [Source:HGNC Symbol;Acc:HGNC:25265]",1,"PF04046|PF00098","zf-CCHC","Zinc knuckle"
"ZCCHC9","ENSG00000131732","zinc finger CCHC-type containing 9 [Source:HGNC Symbol;Acc:HGNC:25424]",1,"PF00098","zf-CCHC","Zinc knuckle"
"ZCRB1","ENSG00000139168","zinc finger CCHC-type and RNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:29620]",1,"PF00076|PF00098","RRM_1|zf-CCHC","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Zinc knuckle"
"ZDBF2","ENSG00000204186|ENSG00000283649","zinc finger DBF-type containing 2 [Source:HGNC Symbol;Acc:HGNC:29313]",0,"PF07535","zf-DBF","DBF zinc finger"
"ZFC3H1","ENSG00000133858","zinc finger C3H1-type containing [Source:HGNC Symbol;Acc:HGNC:28328]",0,"PF10650",NA,NA
"ZFP36","ENSG00000128016","ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZFP36L1","ENSG00000185650","ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]",1,"PF04553|PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZFP36L2","ENSG00000152518","ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]",1,"PF04553|PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZFP91","ENSG00000186660","ZFP91 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:14983]",0,NA,NA,NA
"ZFR","ENSG00000056097","zinc finger RNA binding protein [Source:HGNC Symbol;Acc:HGNC:17277]",1,"PF07528|PF12874","DZF|zf-met","DZF domain|Zinc-finger of C2H2 type"
"ZFR2","ENSG00000105278","zinc finger RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29189]",1,"PF12874|PF07528","zf-met|DZF","Zinc-finger of C2H2 type|DZF domain"
"ZGPAT","ENSG00000197114","zinc finger CCCH-type and G-patch domain containing [Source:HGNC Symbol;Acc:HGNC:15948]",1,"PF01585",NA,NA
"ZMAT2","ENSG00000146007","zinc finger matrin-type 2 [Source:HGNC Symbol;Acc:HGNC:26433]",1,"PF12171","zf-C2H2_jaz","Zinc-finger double-stranded RNA-binding"
"ZMAT3","ENSG00000172667","zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]",1,"PF12171|PF12874","zf-C2H2_jaz|zf-met","Zinc-finger double-stranded RNA-binding|Zinc-finger of C2H2 type"
"ZMAT5","ENSG00000100319","zinc finger matrin-type 5 [Source:HGNC Symbol;Acc:HGNC:28046]",1,"PF00642|PF06220","zf-CCCH|zf-U1","Zinc finger C-x8-C-x5-C-x3-H type (and similar)|U1 zinc finger"
"ZMPSTE24","ENSG00000084073","zinc metallopeptidase STE24 [Source:HGNC Symbol;Acc:HGNC:12877]",0,"PF16491|PF01435","Peptidase_M48_N|Peptidase_M48","CAAX prenyl protease N-terminal, five membrane helices|Peptidase family M48"
"ZMYM2","ENSG00000121741","zinc finger MYM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:12989]",0,"PF06467|PF12012","zf-FCS","MYM-type Zinc finger with FCS sequence motif"
"ZMYM3","ENSG00000147130","zinc finger MYM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:13054]",0,"PF12012|PF06467","zf-FCS","MYM-type Zinc finger with FCS sequence motif"
"ZMYM4","ENSG00000146463","zinc finger MYM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:13055]",0,"PF06467|PF12012","zf-FCS","MYM-type Zinc finger with FCS sequence motif"
"ZMYND8","ENSG00000101040","zinc finger MYND-type containing 8 [Source:HGNC Symbol;Acc:HGNC:9397]",0,"PF00855|PF12064|PF00439|PF00628","PWWP|Bromodomain|PHD","PWWP domain|Bromodomain|PHD-finger"
"ZNF106","ENSG00000103994","zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886]",1,"PF00400","WD40","WD domain, G-beta repeat"
"ZNF185","ENSG00000147394","zinc finger protein 185 (LIM domain) [Source:HGNC Symbol;Acc:HGNC:12976]",0,NA,NA,NA
"ZNF207","ENSG00000010244","zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998]",0,NA,NA,NA
"ZNF239","ENSG00000196793","zinc finger protein 239 [Source:HGNC Symbol;Acc:HGNC:13031]",1,"PF00096","zf-C2H2","Zinc finger, C2H2 type"
"ZNF277","ENSG00000198839","zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]",0,"PF12756","zf-C2H2_2","C2H2 type zinc-finger (2 copies)"
"ZNF318","ENSG00000171467","zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578]",0,NA,NA,NA
"ZNF326","ENSG00000162664","zinc finger protein 326 [Source:HGNC Symbol;Acc:HGNC:14104]",0,"PF04988",NA,NA
"ZNF346","ENSG00000113761","zinc finger protein 346 [Source:HGNC Symbol;Acc:HGNC:16403]",1,"PF12874","zf-met","Zinc-finger of C2H2 type"
"ZNF385A","ENSG00000161642","zinc finger protein 385A [Source:HGNC Symbol;Acc:HGNC:17521]",1,"PF12874","zf-met","Zinc-finger of C2H2 type"
"ZNF473","ENSG00000142528","zinc finger protein 473 [Source:HGNC Symbol;Acc:HGNC:23239]",1,"PF01352|PF13912|PF00096|PF13894","KRAB|zf-C2H2_6|zf-C2H2|zf-C2H2_4","KRAB box|C2H2-type zinc finger|Zinc finger, C2H2 type"
"ZNF579","ENSG00000218891","zinc finger protein 579 [Source:HGNC Symbol;Acc:HGNC:26646]",0,NA,NA,NA
"ZNF593","ENSG00000142684","zinc finger protein 593 [Source:HGNC Symbol;Acc:HGNC:30943]",1,"PF12171","zf-C2H2_jaz","Zinc-finger double-stranded RNA-binding"
