"Gene name","Ensembl ID","Gene description","Contains canonical RBD","Pfam ID","Protein domains","Pfam Description"
"THUMPD1","ENSG00000066654","THUMP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23807]",1,"PF02926","THUMP","THUMP domain"
"THUMPD3","ENSG00000134077","THUMP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24493]",1,"PF02926|PF01170","THUMP|UPF0020","THUMP domain|Putative RNA methylase family UPF0020"
"TIA1","ENSG00000116001","TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"TIAL1","ENSG00000151923","TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"TNPO1","ENSG00000083312","transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]",0,"PF03810|PF13513","IBN_N|HEAT_EZ","Importin-beta N-terminal domain|HEAT-like repeat"
"TNPO2","ENSG00000105576","transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998]",0,"PF03810|PF13513","IBN_N|HEAT_EZ","Importin-beta N-terminal domain|HEAT-like repeat"
"TNPO3","ENSG00000064419","transportin 3 [Source:HGNC Symbol;Acc:HGNC:17103]",0,"PF08389","Xpo1","Exportin 1-like protein"
"TNRC6A","ENSG00000090905","trinucleotide repeat containing 6A [Source:HGNC Symbol;Acc:HGNC:11969]",0,"PF10427|PF16608","TNRC6-PABC_bdg","TNRC6-PABC binding domain"
"TNRC6B","ENSG00000100354","trinucleotide repeat containing 6B [Source:HGNC Symbol;Acc:HGNC:29190]",0,"PF10427|PF16608","TNRC6-PABC_bdg","TNRC6-PABC binding domain"
"TOE1","ENSG00000132773","target of EGR1, member 1 (nuclear) [Source:HGNC Symbol;Acc:HGNC:15954]",1,"PF04857|PF00642","CAF1|zf-CCCH","CAF1 family ribonuclease|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"TOP1","ENSG00000198900","topoisomerase (DNA) I [Source:HGNC Symbol;Acc:HGNC:11986]",0,"PF14370|PF01028|PF02919","Topo_C_assoc|Topoisom_I|Topoisom_I_N","C-terminal topoisomerase domain|Eukaryotic DNA topoisomerase I, catalytic core|Eukaryotic DNA topoisomerase I, DNA binding fragment"
"TOP3B","ENSG00000100038","topoisomerase (DNA) III beta [Source:HGNC Symbol;Acc:HGNC:11993]",0,"PF01131|PF01751","Topoisom_bac|Toprim","DNA topoisomerase|Toprim domain"
"TPR","ENSG00000047410","translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]",0,"PF07926",NA,NA
"TRA2A","ENSG00000164548","transformer 2 alpha homolog [Source:HGNC Symbol;Acc:HGNC:16645]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"TRA2B","ENSG00000136527","transformer 2 beta homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:10781]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"TRIM25","ENSG00000121060","tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]",0,"PF13445|PF00622|PF13765","zf-RING_UBOX|SPRY|PRY","RING-type zinc-finger|SPRY domain|SPRY-associated domain"
"TRIM56","ENSG00000169871","tripartite motif containing 56 [Source:HGNC Symbol;Acc:HGNC:19028]",0,"PF13445|PF00643","zf-RING_UBOX|zf-B_box","RING-type zinc-finger|B-box zinc finger"
"TRIM71","ENSG00000206557","tripartite motif containing 71 [Source:HGNC Symbol;Acc:HGNC:32669]",0,"PF01436|PF00643|PF00630","NHL|zf-B_box|Filamin","NHL repeat|B-box zinc finger|Filamin/ABP280 repeat"
"TRMT1","ENSG00000104907","tRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25980]",1,"PF02005|PF00642","TRM|zf-CCCH","N2,N2-dimethylguanosine tRNA methyltransferase|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"TRMT10A","ENSG00000145331","tRNA methyltransferase 10A [Source:HGNC Symbol;Acc:HGNC:28403]",1,"PF01746","tRNA_m1G_MT","tRNA (Guanine-1)-methyltransferase"
"TRMT10C","ENSG00000174173","tRNA methyltransferase 10C, mitochondrial RNase P subunit [Source:HGNC Symbol;Acc:HGNC:26022]",1,"PF01746","tRNA_m1G_MT","tRNA (Guanine-1)-methyltransferase"
"TRMT112","ENSG00000173113","tRNA methyltransferase 11-2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26940]",0,"PF03966","Trm112p","Trm112p-like protein"
"TRMT1L","ENSG00000121486","tRNA methyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:16782]",1,"PF02005","TRM","N2,N2-dimethylguanosine tRNA methyltransferase"
"TRMT2A","ENSG00000099899","tRNA methyltransferase 2 homolog A [Source:HGNC Symbol;Acc:HGNC:24974]",1,"PF05958|PF13847","tRNA_U5-meth_tr|Methyltransf_31","tRNA (Uracil-5-)-methyltransferase|Methyltransferase domain"
"TRMT6","ENSG00000089195","tRNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:20900]",0,"PF04189",NA,NA
"TRMT61A","ENSG00000166166","tRNA methyltransferase 61A [Source:HGNC Symbol;Acc:HGNC:23790]",0,"PF08704","GCD14","tRNA methyltransferase complex GCD14 subunit"
"TRNAU1AP","ENSG00000180098","tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"TROVE2","ENSG00000116747","TROVE domain family member 2 [Source:HGNC Symbol;Acc:HGNC:11313]",1,"PF05731","TROVE","TROVE domain"
"TRUB1","ENSG00000165832","TruB pseudouridine synthase family member 1 [Source:HGNC Symbol;Acc:HGNC:16060]",1,"PF01509","TruB_N","TruB family pseudouridylate synthase (N terminal domain)"
"TRUB2","ENSG00000167112","TruB pseudouridine synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170]",1,"PF01509","TruB_N","TruB family pseudouridylate synthase (N terminal domain)"
"TSFM","ENSG00000123297","Ts translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12367]",0,"PF00889","EF_TS","Elongation factor TS"
"TSN","ENSG00000211460","translin [Source:HGNC Symbol;Acc:HGNC:12379]",0,"PF01997","Translin","Translin family"
"TSNAX","ENSG00000116918","translin associated factor X [Source:HGNC Symbol;Acc:HGNC:12380]",0,"PF01997","Translin","Translin family"
"TSR1","ENSG00000167721","TSR1, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:25542]",0,"PF04950|PF08142",NA,NA
"TSR3","ENSG00000007520","TSR3, acp transferase ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:14175]",0,"PF04068|PF04034","RLI","Possible Fer4-like domain in RNase L inhibitor, RLI"
"TST","ENSG00000128311","thiosulfate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:12388]",0,"PF00581","Rhodanese","Rhodanese-like domain"
"TTF2","ENSG00000116830","transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:12398]",1,"PF06839|PF00176|PF00271","SNF2_N|Helicase_C","SNF2 family N-terminal domain|Helicase conserved C-terminal domain"
"TUFM","ENSG00000178952","Tu translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12420]",1,"PF03144|PF03143|PF00009","GTP_EFTU_D2|GTP_EFTU_D3|GTP_EFTU","Elongation factor Tu domain 2|Elongation factor Tu C-terminal domain|Elongation factor Tu GTP binding domain"
"U2AF1","ENSG00000160201","U2 small nuclear RNA auxiliary factor 1 [Source:HGNC Symbol;Acc:HGNC:12453]",1,"PF00642|PF00076","zf-CCCH|RRM_1","Zinc finger C-x8-C-x5-C-x3-H type (and similar)|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"U2AF2","ENSG00000063244","U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"U2SURP","ENSG00000163714","U2 snRNP associated SURP domain containing [Source:HGNC Symbol;Acc:HGNC:30855]",1,"PF00076|PF08312|PF01805","RRM_1|cwf21|Surp","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|cwf21 domain|Surp module"
"UBA1","ENSG00000130985","ubiquitin like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469]",0,"PF10585|PF16191|PF09358|PF16190|PF00899","UBA_e1_thiolCys|E1_4HB|E1_UFD|E1_FCCH|ThiF","Ubiquitin-activating enzyme active site|Ubiquitin-activating enzyme E1 four-helix bundle|Ubiquitin fold domain|Ubiquitin-activating enzyme E1 FCCH domain|ThiF family"
"UBA52","ENSG00000221983","ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]",0,"PF00240|PF01020","ubiquitin|Ribosomal_L40e","Ubiquitin family|Ribosomal L40e family"
"UBAP2","ENSG00000137073","ubiquitin associated protein 2 [Source:HGNC Symbol;Acc:HGNC:14185]",0,"PF12478|PF14555","UBA_4","UBA-like domain"
"UBAP2L","ENSG00000143569","ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877]",0,"PF12478|PF14555","UBA_4","UBA-like domain"
"UBTF","ENSG00000108312","upstream binding transcription factor, RNA polymerase I [Source:HGNC Symbol;Acc:HGNC:12511]",0,"PF09011|PF14887|PF00505","HMG_box_2|HMG_box_5|HMG_box","HMG-box domain|HMG (high mobility group) box 5|HMG (high mobility group) box"
"UNK","ENSG00000132478","unkempt family zinc finger [Source:HGNC Symbol;Acc:HGNC:29369]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"UPF1","ENSG00000005007","UPF1, RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]",1,"PF13245|PF13087|PF13086|PF09416","AAA_19|AAA_12|AAA_11|UPF1_Zn_bind","Part of AAA domain|AAA domain|RNA helicase (UPF2 interacting domain)"
"UPF2","ENSG00000151461","UPF2 regulator of nonsense transcripts homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:17854]",1,"PF04050|PF02854","Upf2|MIF4G","Up-frameshift suppressor 2|MIF4G domain"
"UPF3B","ENSG00000125351","UPF3 regulator of nonsense transcripts homolog B (yeast) [Source:HGNC Symbol;Acc:HGNC:20439]",0,"PF03467","Smg4_UPF3","Smg-4/UPF3 family"
"URB1","ENSG00000142207","URB1 ribosome biogenesis 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:17344]",0,"PF11707|PF16201","Npa1","Ribosome 60S biogenesis N-terminal"
"URB2","ENSG00000135763","URB2 ribosome biogenesis 2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:28967]",0,"PF10441",NA,NA
"USP10","ENSG00000103194","ubiquitin specific peptidase 10 [Source:HGNC Symbol;Acc:HGNC:12608]",0,"PF00443|PF07145","UCH|PAM2","Ubiquitin carboxyl-terminal hydrolase|Ataxin-2 C-terminal region"
"USP39","ENSG00000168883","ubiquitin specific peptidase 39 [Source:HGNC Symbol;Acc:HGNC:20071]",0,"PF02148|PF00443","zf-UBP|UCH","Zn-finger in ubiquitin-hydrolases and other protein|Ubiquitin carboxyl-terminal hydrolase"
"UTP11","ENSG00000183520","UTP11, small subunit processome component homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:24329]",0,"PF03998",NA,NA
"UTP14A","ENSG00000156697","UTP14A small subunit processome component [Source:HGNC Symbol;Acc:HGNC:10665]",0,"PF04615",NA,NA
"UTP15","ENSG00000164338","UTP15, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:25758]",1,"PF00400|PF09384","WD40","WD domain, G-beta repeat"
"UTP18","ENSG00000011260","UTP18, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]",1,"PF00400","WD40","WD domain, G-beta repeat"
"UTP20","ENSG00000120800","UTP20, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:17897]",0,"PF07539",NA,NA
"UTP23","ENSG00000147679","UTP23, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:28224]",0,"PF04900","Fcf1","Fcf1"
"UTP3","ENSG00000132467","UTP3, small subunit processome component homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:24477]",0,"PF04000|PF09368","Sas10_Utp3","Sas10/Utp3/C1D family"
"UTP6","ENSG00000108651","UTP6, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:18279]",0,"PF08640",NA,NA
"VARS","ENSG00000096171|ENSG00000204394|ENSG00000224264|ENSG00000226589|ENSG00000227686|ENSG00000231116|ENSG00000231945","valyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12651]",0,"PF00043|PF08264|PF00133","GST_C|Anticodon_1|tRNA-synt_1","Glutathione S-transferase, C-terminal domain|Anticodon-binding domain of tRNA|tRNA synthetases class I (I, L, M and V)"
"VARS2","ENSG00000137411|ENSG00000206476|ENSG00000223494|ENSG00000230985|ENSG00000234032|ENSG00000236178","valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]",0,"PF00133|PF08264","tRNA-synt_1|Anticodon_1","tRNA synthetases class I (I, L, M and V)|Anticodon-binding domain of tRNA"
"WARS","ENSG00000140105","tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]",1,"PF00579|PF00458","tRNA-synt_1b|WHEP-TRS","tRNA synthetases class I (W and Y)|WHEP-TRS domain"
"WDR12","ENSG00000138442","WD repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:14098]",1,"PF08154|PF00400","NLE|WD40","NLE (NUC135) domain|WD domain, G-beta repeat"
"WDR3","ENSG00000065183","WD repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12755]",1,"PF12894|PF04003|PF00400","ANAPC4_WD40|WD40","Anaphase-promoting complex subunit 4 WD40 domain|WD domain, G-beta repeat"
"WDR36","ENSG00000134987","WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]",1,"PF12894|PF00400|PF04192","ANAPC4_WD40|WD40","Anaphase-promoting complex subunit 4 WD40 domain|WD domain, G-beta repeat"
"WDR43","ENSG00000163811","WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]",1,"PF04003|PF00400","WD40","WD domain, G-beta repeat"
"WDR46","ENSG00000204221|ENSG00000206284|ENSG00000226916|ENSG00000227057|ENSG00000236222","WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]",0,"PF08149",NA,NA
"WDR5","ENSG00000196363","WD repeat domain 5 [Source:HGNC Symbol;Acc:HGNC:12757]",1,"PF00400","WD40","WD domain, G-beta repeat"
"XAB2","ENSG00000076924","XPA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14089]",0,"PF13181","TPR_8","Tetratricopeptide repeat"
"XPO1","ENSG00000082898","exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]",0,"PF08389|PF08767|PF03810","Xpo1|CRM1_C|IBN_N","Exportin 1-like protein|CRM1 C terminal|Importin-beta N-terminal domain"
"XPO5","ENSG00000124571","exportin 5 [Source:HGNC Symbol;Acc:HGNC:17675]",0,"PF08389","Xpo1","Exportin 1-like protein"
"XPO7","ENSG00000130227","exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]",0,"PF03810","IBN_N","Importin-beta N-terminal domain"
"XPOT","ENSG00000184575","exportin for tRNA [Source:HGNC Symbol;Acc:HGNC:12826]",0,"PF08389|PF03810","Xpo1|IBN_N","Exportin 1-like protein|Importin-beta N-terminal domain"
"XRCC6","ENSG00000196419","X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055]",1,"PF02735|PF03730|PF02037|PF03731","Ku|Ku_C|SAP|Ku_N","Ku70/Ku80 beta-barrel domain|Ku70/Ku80 C-terminal arm|SAP domain|Ku70/Ku80 N-terminal alpha/beta domain"
"XRN1","ENSG00000114127","5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]",1,"PF03159","XRN_N","XRN 5'-3' exonuclease N-terminus"
"XRN2","ENSG00000088930","5'-3' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:12836]",1,"PF03159","XRN_N","XRN 5'-3' exonuclease N-terminus"
"YARS","ENSG00000134684","tyrosyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12840]",1,"PF00579|PF01588","tRNA-synt_1b|tRNA_bind","tRNA synthetases class I (W and Y)|Putative tRNA binding domain"
"YARS2","ENSG00000139131","tyrosyl-tRNA synthetase 2 [Source:HGNC Symbol;Acc:HGNC:24249]",1,"PF00579","tRNA-synt_1b","tRNA synthetases class I (W and Y)"
"YBX1","ENSG00000065978","Y-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8014]",1,"PF00313","CSD","'Cold-shock' DNA-binding domain"
"YBX2","ENSG00000006047","Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]",1,"PF00313","CSD","'Cold-shock' DNA-binding domain"
"YBX3","ENSG00000060138","Y-box binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2428]",1,"PF00313","CSD","'Cold-shock' DNA-binding domain"
"YTHDC1","ENSG00000083896|ENSG00000275272","YTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30626]",1,"PF04146","YTH","YT521-B-like domain"
"YTHDC2","ENSG00000047188","YTH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24721]",1,"PF00270|PF04146|PF00271|PF04408|PF01424|PF07717","DEAD|YTH|Helicase_C|HA2|R3H|OB_NTP_bind","DEAD/DEAH box helicase|YT521-B-like domain|Helicase conserved C-terminal domain|Helicase associated domain (HA2)|R3H domain|Oligonucleotide/oligosaccharide-binding (OB)-fold"
"YTHDF1","ENSG00000149658","YTH N6-methyladenosine RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15867]",1,"PF04146","YTH","YT521-B-like domain"
"YTHDF2","ENSG00000198492","YTH N6-methyladenosine RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:31675]",1,"PF04146","YTH","YT521-B-like domain"
"YTHDF3","ENSG00000185728","YTH N6-methyladenosine RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:26465]",1,"PF04146","YTH","YT521-B-like domain"
"ZC3H10","ENSG00000135482","zinc finger CCCH-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25893]",1,"PF00642|PF14608","zf-CCCH|zf-CCCH_2","Zinc finger C-x8-C-x5-C-x3-H type (and similar)|RNA-binding, Nab2-type zinc finger"
"ZC3H11A","ENSG00000058673","zinc finger CCCH-type containing 11A [Source:HGNC Symbol;Acc:HGNC:29093]",0,"PF15663",NA,NA
"ZC3H13","ENSG00000123200","zinc finger CCCH-type containing 13 [Source:HGNC Symbol;Acc:HGNC:20368]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H14","ENSG00000100722","zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509]",0,"PF14608","zf-CCCH_2","RNA-binding, Nab2-type zinc finger"
"ZC3H15","ENSG00000065548","zinc finger CCCH-type containing 15 [Source:HGNC Symbol;Acc:HGNC:29528]",1,"PF16543|PF00642","DFRP_C|zf-CCCH","DRG Family Regulatory Proteins, Tma46|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H18","ENSG00000158545","zinc finger CCCH-type containing 18 [Source:HGNC Symbol;Acc:HGNC:25091]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H4","ENSG00000130749","zinc finger CCCH-type containing 4 [Source:HGNC Symbol;Acc:HGNC:17808]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H7A","ENSG00000122299","zinc finger CCCH-type containing 7A [Source:HGNC Symbol;Acc:HGNC:30959]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H7B","ENSG00000100403","zinc finger CCCH-type containing 7B [Source:HGNC Symbol;Acc:HGNC:30869]",1,"PF13181|PF00642","TPR_8|zf-CCCH","Tetratricopeptide repeat|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZC3H8","ENSG00000144161","zinc finger CCCH-type containing 8 [Source:HGNC Symbol;Acc:HGNC:30941]",1,"PF00642|PF14608","zf-CCCH|zf-CCCH_2","Zinc finger C-x8-C-x5-C-x3-H type (and similar)|RNA-binding, Nab2-type zinc finger"
"ZC3HAV1","ENSG00000105939","zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]",0,"PF00644|PF02825","PARP|WWE","Poly(ADP-ribose) polymerase catalytic domain|WWE domain"
"ZC3HAV1L","ENSG00000146858","zinc finger CCCH-type containing, antiviral 1 like [Source:HGNC Symbol;Acc:HGNC:22423]",0,NA,NA,NA
"ZCCHC11","ENSG00000134744","zinc finger CCHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:28981]",1,"PF01909|PF00098|PF03828","NTP_transf_2|zf-CCHC|PAP_assoc","Nucleotidyltransferase domain|Zinc knuckle|Cid1 family poly A polymerase"
"ZCCHC17","ENSG00000121766","zinc finger CCHC-type containing 17 [Source:HGNC Symbol;Acc:HGNC:30246]",1,"PF00575","S1","S1 RNA binding domain"
"ZCCHC24","ENSG00000165424","zinc finger CCHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]",0,"PF17180|PF13696","zf-CCHC_2","Zinc knuckle"
"ZCCHC6","ENSG00000083223","zinc finger CCHC-type containing 6 [Source:HGNC Symbol;Acc:HGNC:25817]",1,"PF00098|PF16631|PF01909|PF03828","zf-CCHC|NTP_transf_2|PAP_assoc","Zinc knuckle|Nucleotidyltransferase domain|Cid1 family poly A polymerase"
"ZCCHC7","ENSG00000147905","zinc finger CCHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26209]",1,"PF00098","zf-CCHC","Zinc knuckle"
"ZCCHC8","ENSG00000033030","zinc finger CCHC-type containing 8 [Source:HGNC Symbol;Acc:HGNC:25265]",1,"PF04046|PF00098","zf-CCHC","Zinc knuckle"
"ZCCHC9","ENSG00000131732","zinc finger CCHC-type containing 9 [Source:HGNC Symbol;Acc:HGNC:25424]",1,"PF00098","zf-CCHC","Zinc knuckle"
"ZCRB1","ENSG00000139168","zinc finger CCHC-type and RNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:29620]",1,"PF00076|PF00098","RRM_1|zf-CCHC","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Zinc knuckle"
"ZFC3H1","ENSG00000133858","zinc finger C3H1-type containing [Source:HGNC Symbol;Acc:HGNC:28328]",0,"PF10650",NA,NA
"ZFP36L2","ENSG00000152518","ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]",1,"PF04553|PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"ZFR","ENSG00000056097","zinc finger RNA binding protein [Source:HGNC Symbol;Acc:HGNC:17277]",1,"PF07528|PF12874","DZF|zf-met","DZF domain|Zinc-finger of C2H2 type"
"ZMAT5","ENSG00000100319","zinc finger matrin-type 5 [Source:HGNC Symbol;Acc:HGNC:28046]",1,"PF00642|PF06220","zf-CCCH|zf-U1","Zinc finger C-x8-C-x5-C-x3-H type (and similar)|U1 zinc finger"
"ZNF106","ENSG00000103994","zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886]",1,"PF00400","WD40","WD domain, G-beta repeat"
"ZNF326","ENSG00000162664","zinc finger protein 326 [Source:HGNC Symbol;Acc:HGNC:14104]",0,"PF04988",NA,NA
"ZNF346","ENSG00000113761","zinc finger protein 346 [Source:HGNC Symbol;Acc:HGNC:16403]",1,"PF12874","zf-met","Zinc-finger of C2H2 type"
